Record,Date,UTC Time,
     51170,12/04/2021,14:56:03,   1.170000E+02
     51171,12/04/2021,14:56:13,   1.220000E+02
     51172,12/04/2021,14:56:23,   1.270000E+02
     51173,12/04/2021,14:56:33,   1.320000E+02
     51174,12/04/2021,14:56:43,   1.370000E+02
     51175,12/04/2021,14:56:53,   1.420000E+02
     51176,12/04/2021,14:57:03,   1.470000E+02
     51177,12/04/2021,14:57:13,   1.520000E+02
     51178,12/04/2021,14:57:23,   1.570000E+02
     51179,12/04/2021,14:57:33,   1.620000E+02
     51180,12/04/2021,14:57:43,   1.670000E+02
     51181,12/04/2021,14:57:53,   1.720000E+02
     51182,12/04/2021,14:58:03,   1.770000E+02
     51183,12/04/2021,14:58:13,   1.820000E+02
     51184,12/04/2021,14:58:23,   1.870000E+02
     51185,12/04/2021,14:58:33,   1.920000E+02
     51186,12/04/2021,14:58:43,   1.970000E+02
     51187,12/04/2021,14:58:53,   1.000000E+00
     51188,12/04/2021,14:59:03,   6.000000E+00
     51189,12/04/2021,14:59:13,   1.100000E+01
     51190,12/04/2021,14:59:23,   1.600000E+01
     51191,12/04/2021,14:59:33,   2.100000E+01
     51192,12/04/2021,14:59:43,   2.600000E+01
     51193,12/04/2021,14:59:53,   3.100000E+01
     51194,12/04/2021,15:00:03,   3.600000E+01
     51195,12/04/2021,15:00:13,   4.100000E+01
     51196,12/04/2021,15:00:23,   4.600000E+01
     51197,12/04/2021,15:00:33,   5.100000E+01
     51198,12/04/2021,15:00:43,   5.600000E+01
     51199,12/04/2021,15:00:53,   6.100000E+01
     51200,12/04/2021,15:01:03,   6.600000E+01
     51201,12/04/2021,15:01:13,   7.100000E+01
     51202,12/04/2021,15:01:23,   7.600000E+01
     51203,12/04/2021,15:01:33,   8.100000E+01
     51204,12/04/2021,15:01:43,   8.600000E+01
     51205,12/04/2021,15:01:53,   9.100000E+01
     51206,12/04/2021,15:02:03,   9.600000E+01
     51207,12/04/2021,15:02:13,   1.010000E+02
     51208,12/04/2021,15:02:23,   1.060000E+02
     51209,12/04/2021,15:02:33,   1.110000E+02
     51210,12/04/2021,15:02:43,   1.160000E+02
     51211,12/04/2021,15:02:53,   1.210000E+02
     51212,12/04/2021,15:03:03,   1.260000E+02
     51213,12/04/2021,15:03:13,   1.310000E+02
     51214,12/04/2021,15:03:23,   1.360000E+02
     51215,12/04/2021,15:03:33,   1.410000E+02
     51216,12/04/2021,15:03:43,   1.460000E+02
     51217,12/04/2021,15:03:53,   1.510000E+02
     51218,12/04/2021,15:04:03,   1.560000E+02
     51219,12/04/2021,15:04:13,   1.610000E+02
     51220,12/04/2021,15:04:23,   1.660000E+02
     51221,12/04/2021,15:04:33,   1.710000E+02
     51222,12/04/2021,15:04:43,   1.760000E+02
     51223,12/04/2021,15:04:53,   1.810000E+02
     51224,12/04/2021,15:05:03,   1.860000E+02
     51225,12/04/2021,15:05:13,   1.910000E+02
     51226,12/04/2021,15:05:23,   1.960000E+02
     51227,12/04/2021,15:05:33,   0.000000E+00
     51228,12/04/2021,15:05:43,   5.000000E+00
     51229,12/04/2021,15:05:53,   1.000000E+01
     51230,12/04/2021,15:06:03,   1.500000E+01
     51231,12/04/2021,15:06:13,   2.000000E+01
     51232,12/04/2021,15:06:23,   2.500000E+01
     51233,12/04/2021,15:06:33,   3.000000E+01
     51234,12/04/2021,15:06:43,   3.500000E+01
     51235,12/04/2021,15:06:53,   4.000000E+01
     51236,12/04/2021,15:07:03,   4.500000E+01
     51237,12/04/2021,15:07:13,   5.000000E+01
     51238,12/04/2021,15:07:23,   5.500000E+01
     51239,12/04/2021,15:07:33,   6.000000E+01
     51240,12/04/2021,15:07:43,   6.500000E+01
     51241,12/04/2021,15:07:53,   7.000000E+01
     51242,12/04/2021,15:08:03,   7.500000E+01
     51243,12/04/2021,15:08:13,   8.000000E+01
     51244,12/04/2021,15:08:23,   8.500000E+01
     51245,12/04/2021,15:08:33,   9.000000E+01
     51246,12/04/2021,15:08:43,   9.500000E+01
     51247,12/04/2021,15:08:53,   1.000000E+02
     51248,12/04/2021,15:09:03,   1.050000E+02
     51249,12/04/2021,15:09:13,   1.100000E+02
     51250,12/04/2021,15:09:23,   1.150000E+02
     51251,12/04/2021,15:09:33,   1.200000E+02
     51252,12/04/2021,15:09:43,   1.250000E+02
     51253,12/04/2021,15:09:53,   1.300000E+02
     51254,12/04/2021,15:10:03,   1.350000E+02
     51255,12/04/2021,15:10:13,   1.400000E+02
     51256,12/04/2021,15:10:23,   1.450000E+02
     51257,12/04/2021,15:10:33,   1.500000E+02
     51258,12/04/2021,15:10:43,   1.550000E+02
     51259,12/04/2021,15:10:53,   1.600000E+02
     51260,12/04/2021,15:11:03,   1.650000E+02
     51261,12/04/2021,15:11:13,   1.700000E+02
     51262,12/04/2021,15:11:23,   1.750000E+02
     51263,12/04/2021,15:11:33,   1.800000E+02
     51264,12/04/2021,15:11:43,   1.850000E+02
     51265,12/04/2021,15:11:53,   1.900000E+02
     51266,12/04/2021,15:12:03,   1.950000E+02
     51267,12/04/2021,15:12:13,   2.000000E+02
     51268,12/04/2021,15:12:23,   4.000000E+00
     51269,12/04/2021,15:12:33,   9.000000E+00
     51270,12/04/2021,15:12:43,   1.400000E+01
     51271,12/04/2021,15:12:53,   1.900000E+01
     51272,12/04/2021,15:13:03,   2.400000E+01
     51273,12/04/2021,15:13:13,   2.900000E+01
     51274,12/04/2021,15:13:23,   3.400000E+01
     51275,12/04/2021,15:13:33,   3.900000E+01
     51276,12/04/2021,15:13:43,   4.400000E+01
     51277,12/04/2021,15:13:53,   4.900000E+01
     51278,12/04/2021,15:14:03,   5.400000E+01
     51279,12/04/2021,15:14:13,   5.900000E+01
     51280,12/04/2021,15:14:23,   6.400000E+01
     51281,12/04/2021,15:14:33,   6.900000E+01
     51282,12/04/2021,15:14:43,   7.400000E+01
     51283,12/04/2021,15:14:53,   7.900000E+01
     51284,12/04/2021,15:15:03,   8.400000E+01
     51285,12/04/2021,15:15:13,   8.900000E+01
     51286,12/04/2021,15:15:23,   9.400000E+01
     51287,12/04/2021,15:15:33,   9.900000E+01
     51288,12/04/2021,15:15:43,   1.040000E+02
     51289,12/04/2021,15:15:53,   1.090000E+02
     51290,12/04/2021,15:16:03,   1.140000E+02
     51291,12/04/2021,15:16:13,   1.190000E+02
     51292,12/04/2021,15:16:23,   1.240000E+02
     51293,12/04/2021,15:16:33,   1.290000E+02
     51294,12/04/2021,15:16:43,   1.340000E+02
     51295,12/04/2021,15:16:53,   1.390000E+02
     51296,12/04/2021,15:17:03,   1.440000E+02
     51297,12/04/2021,15:17:13,   1.490000E+02
     51298,12/04/2021,15:17:23,   1.540000E+02
     51299,12/04/2021,15:17:33,   1.590000E+02
     51300,12/04/2021,15:17:43,   1.640000E+02
     51301,12/04/2021,15:17:53,   1.690000E+02
     51302,12/04/2021,15:18:03,   1.740000E+02
     51303,12/04/2021,15:18:13,   1.790000E+02
     51304,12/04/2021,15:18:23,   1.840000E+02
     51305,12/04/2021,15:18:33,   1.890000E+02
     51306,12/04/2021,15:18:43,   1.940000E+02
     51307,12/04/2021,15:18:53,   1.990000E+02
     51308,12/04/2021,15:19:03,   3.000000E+00
     51309,12/04/2021,15:19:13,   8.000000E+00
     51310,12/04/2021,15:19:23,   1.300000E+01
     51311,12/04/2021,15:19:33,   1.800000E+01
     51312,12/04/2021,15:19:43,   2.300000E+01
     51313,12/04/2021,15:19:53,   2.800000E+01
     51314,12/04/2021,15:20:03,   3.300000E+01
     51315,12/04/2021,15:20:13,   3.800000E+01
     51316,12/04/2021,15:20:23,   4.300000E+01
     51317,12/04/2021,15:20:33,   4.800000E+01
     51318,12/04/2021,15:20:43,   5.300000E+01
     51319,12/04/2021,15:20:53,   5.800000E+01
     51320,12/04/2021,15:21:03,   6.300000E+01
     51321,12/04/2021,15:21:13,   6.800000E+01
     51322,12/04/2021,15:21:23,   7.300000E+01
     51323,12/04/2021,15:21:33,   7.800000E+01
     51324,12/04/2021,15:21:43,   8.300000E+01
     51325,12/04/2021,15:21:53,   8.800000E+01
     51326,12/04/2021,15:22:03,   9.300000E+01
     51327,12/04/2021,15:22:13,   9.800000E+01
     51328,12/04/2021,15:22:23,   1.030000E+02
     51329,12/04/2021,15:22:33,   1.080000E+02
     51330,12/04/2021,15:22:43,   1.130000E+02
     51331,12/04/2021,15:22:53,   1.180000E+02
     51332,12/04/2021,15:23:03,   1.230000E+02
     51333,12/04/2021,15:23:13,   1.280000E+02
     51334,12/04/2021,15:23:23,   1.330000E+02
     51335,12/04/2021,15:23:33,   1.380000E+02
     51336,12/04/2021,15:23:43,   1.430000E+02
     51337,12/04/2021,15:23:53,   1.480000E+02
     51338,12/04/2021,15:24:03,   1.530000E+02
     51339,12/04/2021,15:24:13,   1.580000E+02
     51340,12/04/2021,15:24:23,   1.630000E+02
     51341,12/04/2021,15:24:33,   1.680000E+02
     51342,12/04/2021,15:24:43,   1.730000E+02
     51343,12/04/2021,15:24:53,   1.780000E+02
     51344,12/04/2021,15:25:03,   1.830000E+02
     51345,12/04/2021,15:25:13,   1.880000E+02
     51346,12/04/2021,15:25:23,   1.930000E+02
     51347,12/04/2021,15:25:33,   1.980000E+02
     51348,12/04/2021,15:25:43,   2.000000E+00
     51349,12/04/2021,15:25:53,   7.000000E+00
     51350,12/04/2021,15:26:03,   1.200000E+01
     51351,12/04/2021,15:26:13,   1.700000E+01
     51352,12/04/2021,15:26:23,   2.200000E+01
     51353,12/04/2021,15:26:33,   2.700000E+01
     51354,12/04/2021,15:26:43,   3.200000E+01
     51355,12/04/2021,15:26:53,   3.700000E+01
     51356,12/04/2021,15:27:03,   4.200000E+01
     51357,12/04/2021,15:27:13,   4.700000E+01
     51358,12/04/2021,15:27:23,   5.200000E+01
     51359,12/04/2021,15:27:33,   5.700000E+01
     51360,12/04/2021,15:27:43,   6.200000E+01
     51361,12/04/2021,15:27:53,   6.700000E+01
     51362,12/04/2021,15:28:03,   7.200000E+01
     51363,12/04/2021,15:28:13,   7.700000E+01
     51364,12/04/2021,15:28:23,   8.200000E+01
     51365,12/04/2021,15:28:33,   8.700000E+01
     51366,12/04/2021,15:28:43,   9.200000E+01
     51367,12/04/2021,15:28:53,   9.700000E+01
     51368,12/04/2021,15:29:03,   1.020000E+02
     51369,12/04/2021,15:29:13,   1.070000E+02
     51370,12/04/2021,15:29:23,   1.120000E+02
     51371,12/04/2021,15:29:33,   1.170000E+02
     51372,12/04/2021,15:29:43,   1.220000E+02
     51373,12/04/2021,15:29:53,   1.270000E+02
     51374,12/04/2021,15:30:03,   1.320000E+02
     51375,12/04/2021,15:30:13,   1.370000E+02
     51376,12/04/2021,15:30:23,   1.420000E+02
     51377,12/04/2021,15:30:33,   1.470000E+02
     51378,12/04/2021,15:30:43,   1.520000E+02
     51379,12/04/2021,15:30:53,   1.570000E+02
     51380,12/04/2021,15:31:03,   1.620000E+02
     51381,12/04/2021,15:31:13,   1.670000E+02
     51382,12/04/2021,15:31:23,   1.720000E+02
     51383,12/04/2021,15:31:33,   1.770000E+02
     51384,12/04/2021,15:31:43,   1.820000E+02
     51385,12/04/2021,15:31:53,   1.870000E+02
     51386,12/04/2021,15:32:03,   1.920000E+02
     51387,12/04/2021,15:32:13,   1.970000E+02
     51388,12/04/2021,15:32:23,   1.000000E+00
     51389,12/04/2021,15:32:33,   6.000000E+00
     51390,12/04/2021,15:32:43,   1.100000E+01
     51391,12/04/2021,15:32:53,   1.600000E+01
     51392,12/04/2021,15:33:03,   2.100000E+01
     51393,12/04/2021,15:33:13,   2.600000E+01
     51394,12/04/2021,15:33:23,   3.100000E+01
     51395,12/04/2021,15:33:33,   3.600000E+01
     51396,12/04/2021,15:33:43,   4.100000E+01
     51397,12/04/2021,15:33:53,   4.600000E+01
     51398,12/04/2021,15:34:03,   5.100000E+01
     51399,12/04/2021,15:34:13,   5.600000E+01
     51400,12/04/2021,15:34:23,   6.100000E+01
     51401,12/04/2021,15:34:33,   6.600000E+01
     51402,12/04/2021,15:34:43,   7.100000E+01
     51403,12/04/2021,15:34:53,   7.600000E+01
     51404,12/04/2021,15:35:03,   8.100000E+01
     51405,12/04/2021,15:35:13,   8.600000E+01
     51406,12/04/2021,15:35:23,   9.100000E+01
     51407,12/04/2021,15:35:33,   9.600000E+01
     51408,12/04/2021,15:35:43,   1.010000E+02
     51409,12/04/2021,15:35:53,   1.060000E+02
     51410,12/04/2021,15:36:03,   1.110000E+02
     51411,12/04/2021,15:36:13,   1.160000E+02
     51412,12/04/2021,15:36:23,   1.210000E+02
     51413,12/04/2021,15:36:33,   1.260000E+02
     51414,12/04/2021,15:36:43,   1.310000E+02
     51415,12/04/2021,15:36:53,   1.360000E+02
     51416,12/04/2021,15:37:03,   1.410000E+02
     51417,12/04/2021,15:37:13,   1.460000E+02
     51418,12/04/2021,15:37:23,   1.510000E+02
     51419,12/04/2021,15:37:33,   1.560000E+02
     51420,12/04/2021,15:37:43,   1.610000E+02
     51421,12/04/2021,15:37:53,   1.660000E+02
     51422,12/04/2021,15:38:03,   1.710000E+02
     51423,12/04/2021,15:38:13,   1.760000E+02
     51424,12/04/2021,15:38:23,   1.810000E+02
     51425,12/04/2021,15:38:33,   1.860000E+02
     51426,12/04/2021,15:38:43,   1.910000E+02
     51427,12/04/2021,15:38:53,   1.960000E+02
     51428,12/04/2021,15:39:03,   0.000000E+00
     51429,12/04/2021,15:39:13,   5.000000E+00
     51430,12/04/2021,15:39:23,   1.000000E+01
     51431,12/04/2021,15:39:33,   1.500000E+01
     51432,12/04/2021,15:39:43,   2.000000E+01
     51433,12/04/2021,15:39:53,   2.500000E+01
     51434,12/04/2021,15:40:03,   3.000000E+01
     51435,12/04/2021,15:40:13,   3.500000E+01
     51436,12/04/2021,15:40:23,   4.000000E+01
     51437,12/04/2021,15:40:33,   4.500000E+01
     51438,12/04/2021,15:40:43,   5.000000E+01
     51439,12/04/2021,15:40:53,   5.500000E+01
     51440,12/04/2021,15:41:03,   6.000000E+01
     51441,12/04/2021,15:41:13,   6.500000E+01
     51442,12/04/2021,15:41:23,   7.000000E+01
     51443,12/04/2021,15:41:33,   7.500000E+01
     51444,12/04/2021,15:41:43,   8.000000E+01
     51445,12/04/2021,15:41:53,   8.500000E+01
     51446,12/04/2021,15:42:03,   9.000000E+01
     51447,12/04/2021,15:42:13,   9.500000E+01
     51448,12/04/2021,15:42:23,   1.000000E+02
     51449,12/04/2021,15:42:33,   1.050000E+02
     51450,12/04/2021,15:42:43,   1.100000E+02
     51451,12/04/2021,15:42:53,   1.150000E+02
     51452,12/04/2021,15:43:03,   1.200000E+02
     51453,12/04/2021,15:43:13,   1.250000E+02
     51454,12/04/2021,15:43:23,   1.300000E+02
     51455,12/04/2021,15:43:33,   1.350000E+02
     51456,12/04/2021,15:43:43,   1.400000E+02
     51457,12/04/2021,15:43:53,   1.450000E+02
     51458,12/04/2021,15:44:03,   1.500000E+02
     51459,12/04/2021,15:44:13,   1.550000E+02
     51460,12/04/2021,15:44:23,   1.600000E+02
     51461,12/04/2021,15:44:33,   1.650000E+02
     51462,12/04/2021,15:44:43,   1.700000E+02
     51463,12/04/2021,15:44:53,   1.750000E+02
     51464,12/04/2021,15:45:03,   1.800000E+02
     51465,12/04/2021,15:45:13,   1.850000E+02
     51466,12/04/2021,15:45:23,   1.900000E+02
     51467,12/04/2021,15:45:33,   1.950000E+02
     51468,12/04/2021,15:45:43,   2.000000E+02
     51469,12/04/2021,15:45:53,   4.000000E+00
     51470,12/04/2021,15:46:03,   9.000000E+00
     51471,12/04/2021,15:46:13,   1.400000E+01
     51472,12/04/2021,15:46:23,   1.900000E+01
     51473,12/04/2021,15:46:33,   2.400000E+01
     51474,12/04/2021,15:46:43,   2.900000E+01
     51475,12/04/2021,15:46:53,   3.400000E+01
     51476,12/04/2021,15:47:03,   3.900000E+01
     51477,12/04/2021,15:47:13,   4.400000E+01
     51478,12/04/2021,15:47:23,   4.900000E+01
     51479,12/04/2021,15:47:33,   5.400000E+01
     51480,12/04/2021,15:47:43,   5.900000E+01
     51481,12/04/2021,17:47:53,   4.600000E+01
     51482,12/04/2021,17:48:03,   5.100000E+01
     51483,12/04/2021,17:48:13,   5.600000E+01
     51484,12/04/2021,17:48:23,   6.100000E+01
     51485,12/04/2021,17:48:33,   6.600000E+01
     51486,12/04/2021,17:48:43,   7.100000E+01
     51487,12/04/2021,17:48:53,   7.600000E+01
     51488,12/04/2021,17:49:03,   8.100000E+01
     51489,12/04/2021,17:49:13,   8.600000E+01
     51490,12/04/2021,17:49:23,   9.100000E+01
     51491,12/04/2021,17:49:33,   9.600000E+01
     51492,12/04/2021,17:49:43,   1.010000E+02
     51493,12/04/2021,17:49:53,   1.060000E+02
     51494,12/04/2021,17:50:03,   1.110000E+02
     51495,12/04/2021,17:50:13,   1.160000E+02
     51496,12/04/2021,17:50:23,   1.210000E+02
     51497,12/04/2021,17:50:33,   1.260000E+02
     51498,12/04/2021,17:50:43,   1.310000E+02
     51499,12/04/2021,17:50:53,   1.360000E+02
     51500,12/04/2021,17:51:03,   1.410000E+02
     51501,12/04/2021,17:51:13,   1.460000E+02
     51502,12/04/2021,17:51:23,   1.510000E+02
     51503,12/04/2021,17:51:33,   1.560000E+02
     51504,12/04/2021,17:51:43,   1.610000E+02
     51505,12/04/2021,17:51:53,   1.660000E+02
     51506,12/04/2021,17:52:03,   1.710000E+02
     51507,12/04/2021,17:52:13,   1.760000E+02
     51508,12/04/2021,17:52:23,   1.810000E+02
     51509,12/04/2021,17:52:33,   1.860000E+02
     51510,12/04/2021,17:52:43,   1.910000E+02
     51511,12/04/2021,17:52:53,   1.960000E+02
     51512,12/04/2021,17:53:03,   0.000000E+00
     51513,12/04/2021,17:53:13,   5.000000E+00
     51514,12/04/2021,17:53:23,   1.000000E+01
     51515,12/04/2021,17:53:33,   1.500000E+01
     51516,12/04/2021,17:53:43,   2.000000E+01
     51517,12/04/2021,17:53:53,   2.500000E+01
     51518,12/04/2021,17:54:03,   3.000000E+01
     51519,12/04/2021,17:54:13,   3.500000E+01
     51520,12/04/2021,17:54:23,   4.000000E+01
     51521,12/04/2021,17:54:33,   4.500000E+01
     51522,12/04/2021,17:54:43,   5.000000E+01
     51523,12/04/2021,17:54:53,   5.500000E+01
     51524,12/04/2021,17:55:03,   6.000000E+01
     51525,12/04/2021,17:55:13,   6.500000E+01
     51526,12/04/2021,17:55:23,   7.000000E+01
     51527,12/04/2021,17:55:33,   7.500000E+01
     51528,12/04/2021,17:55:43,   8.000000E+01
     51529,12/04/2021,17:55:53,   8.500000E+01
     51530,12/04/2021,17:56:03,   9.000000E+01
     51531,12/04/2021,17:56:13,   9.500000E+01
     51532,12/04/2021,17:56:23,   1.000000E+02
     51533,12/04/2021,17:56:33,   1.050000E+02
     51534,12/04/2021,17:56:43,   1.100000E+02
     51535,12/04/2021,17:56:53,   1.150000E+02
     51536,12/04/2021,17:57:03,   1.200000E+02
     51537,12/04/2021,17:57:13,   1.250000E+02
     51538,12/04/2021,17:57:23,   1.300000E+02
     51539,12/04/2021,17:57:33,   1.350000E+02
     51540,12/04/2021,17:57:43,   1.400000E+02
     51541,12/04/2021,17:57:53,   1.450000E+02
     51542,12/04/2021,17:58:03,   1.500000E+02
     51543,12/04/2021,17:58:13,   1.550000E+02
     51544,12/04/2021,17:58:23,   1.600000E+02
     51545,12/04/2021,17:58:33,   1.650000E+02
     51546,12/04/2021,17:58:43,   1.700000E+02
     51547,12/04/2021,17:58:53,   1.750000E+02
     51548,12/04/2021,17:59:03,   1.800000E+02
     51549,12/04/2021,17:59:13,   1.850000E+02
     51550,12/04/2021,17:59:23,   1.900000E+02
     51551,12/04/2021,17:59:33,   1.950000E+02
     51552,12/04/2021,17:59:43,   2.000000E+02
     51553,12/04/2021,17:59:53,   4.000000E+00
     51554,12/04/2021,18:00:03,   9.000000E+00
     51555,12/04/2021,18:00:13,   1.400000E+01
     51556,12/04/2021,18:00:23,   1.900000E+01
     51557,12/04/2021,18:00:33,   2.400000E+01
     51558,12/04/2021,18:00:43,   2.900000E+01
     51559,12/04/2021,18:00:53,   3.400000E+01
     51560,12/04/2021,18:01:03,   3.900000E+01
     51561,12/04/2021,18:01:13,   4.400000E+01
     51562,12/04/2021,18:01:23,   4.900000E+01
     51563,12/04/2021,18:01:33,   5.400000E+01
     51564,12/04/2021,18:01:43,   5.900000E+01
     51565,12/04/2021,18:01:53,   6.400000E+01
     51566,12/04/2021,18:02:03,   6.900000E+01
     51567,12/04/2021,18:02:13,   7.400000E+01
     51568,12/04/2021,18:02:23,   7.900000E+01
     51569,12/04/2021,18:02:33,   8.400000E+01
     51570,12/04/2021,18:02:43,   8.900000E+01
     51571,12/04/2021,18:02:53,   9.400000E+01
     51572,12/04/2021,18:03:03,   9.900000E+01
     51573,12/04/2021,18:03:13,   1.040000E+02
     51574,12/04/2021,18:03:23,   1.090000E+02
     51575,12/04/2021,18:03:33,   1.140000E+02
     51576,12/04/2021,18:03:43,   1.190000E+02
     51577,12/04/2021,18:03:53,   1.240000E+02
     51578,12/04/2021,18:04:03,   1.290000E+02
     51579,12/04/2021,18:04:13,   1.340000E+02
     51580,12/04/2021,18:04:23,   1.390000E+02
     51581,12/04/2021,18:04:33,   1.440000E+02
     51582,12/04/2021,18:04:43,   1.490000E+02
     51583,12/04/2021,18:04:53,   1.540000E+02
     51584,12/04/2021,18:05:03,   1.590000E+02
     51585,12/04/2021,18:05:13,   1.640000E+02
     51586,12/04/2021,18:05:23,   1.690000E+02
     51587,12/04/2021,18:05:33,   1.740000E+02
     51588,12/04/2021,18:05:43,   1.790000E+02
     51589,12/04/2021,18:05:53,   1.840000E+02
     51590,12/04/2021,18:06:03,   1.890000E+02
     51591,12/04/2021,18:06:13,   1.940000E+02
     51592,12/04/2021,18:06:23,   1.990000E+02
     51593,12/04/2021,18:06:33,   3.000000E+00
     51594,12/04/2021,18:06:43,   8.000000E+00
     51595,12/04/2021,18:06:53,   1.300000E+01
     51596,12/04/2021,18:07:03,   1.800000E+01
     51597,12/04/2021,18:07:13,   2.300000E+01
     51598,12/04/2021,18:07:23,   2.800000E+01
     51599,12/04/2021,18:07:33,   3.300000E+01
     51600,12/04/2021,18:07:43,   3.800000E+01
     51601,12/04/2021,18:07:53,   4.300000E+01
     51602,12/04/2021,18:08:03,   4.800000E+01
     51603,12/04/2021,18:08:13,   5.300000E+01
     51604,12/04/2021,18:08:23,   5.800000E+01
     51605,12/04/2021,18:08:33,   6.300000E+01
     51606,12/04/2021,18:08:43,   6.800000E+01
     51607,12/04/2021,18:08:53,   7.300000E+01
     51608,12/04/2021,18:09:03,   7.800000E+01
     51609,12/04/2021,18:09:13,   8.300000E+01
     51610,12/04/2021,18:09:23,   8.800000E+01
     51611,12/04/2021,18:09:33,   9.300000E+01
     51612,12/04/2021,18:09:43,   9.800000E+01
     51613,12/04/2021,18:09:53,   1.030000E+02
     51614,12/04/2021,18:10:03,   1.080000E+02
     51615,12/04/2021,18:10:13,   1.130000E+02
     51616,12/04/2021,18:10:23,   1.180000E+02
     51617,12/04/2021,18:10:33,   1.230000E+02
     51618,12/04/2021,18:10:43,   1.280000E+02
     51619,12/04/2021,18:10:53,   1.330000E+02
     51620,12/04/2021,18:11:03,   1.380000E+02
     51621,12/04/2021,18:11:13,   1.430000E+02
     51622,12/04/2021,18:11:23,   1.480000E+02
     51623,12/04/2021,18:11:33,   1.530000E+02
     51624,12/04/2021,18:11:43,   1.580000E+02
     51625,12/04/2021,18:11:53,   1.630000E+02
     51626,12/04/2021,18:12:03,   1.680000E+02
     51627,12/04/2021,18:12:13,   1.730000E+02
     51628,12/04/2021,18:12:23,   1.780000E+02
     51629,12/04/2021,18:12:33,   1.830000E+02
     51630,12/04/2021,18:12:43,   1.880000E+02
     51631,12/04/2021,18:12:53,   1.930000E+02
     51632,12/04/2021,18:13:03,   1.980000E+02
     51633,12/04/2021,18:13:13,   2.000000E+00
     51634,12/04/2021,18:13:23,   7.000000E+00
     51635,12/04/2021,18:13:33,   1.200000E+01
     51636,12/04/2021,18:13:43,   1.700000E+01
     51637,12/04/2021,18:13:53,   2.200000E+01
     51638,12/04/2021,18:14:03,   2.700000E+01
     51639,12/04/2021,18:14:13,   3.200000E+01
     51640,12/04/2021,18:14:23,   3.700000E+01
     51641,12/04/2021,18:14:33,   4.200000E+01
     51642,12/04/2021,18:14:43,   4.700000E+01
     51643,12/04/2021,18:14:53,   5.200000E+01
     51644,12/04/2021,18:15:03,   5.700000E+01
     51645,12/04/2021,18:15:13,   6.200000E+01
     51646,12/04/2021,18:15:23,   6.700000E+01
     51647,12/04/2021,18:15:33,   7.200000E+01
     51648,12/04/2021,18:15:43,   7.700000E+01
     51649,12/04/2021,18:15:53,   8.200000E+01
     51650,12/04/2021,18:16:03,   8.700000E+01
     51651,12/04/2021,18:16:13,   9.200000E+01
     51652,12/04/2021,18:16:23,   9.700000E+01
     51653,12/04/2021,18:16:33,   1.020000E+02
     51654,12/04/2021,18:16:43,   1.070000E+02
     51655,12/04/2021,18:16:53,   1.120000E+02
     51656,12/04/2021,18:17:03,   1.170000E+02
     51657,12/04/2021,18:17:13,   1.220000E+02
     51658,12/04/2021,18:17:23,   1.270000E+02
     51659,12/04/2021,18:17:33,   1.320000E+02
     51660,12/04/2021,18:17:43,   1.370000E+02
     51661,12/04/2021,18:17:53,   1.420000E+02
     51662,12/04/2021,18:18:03,   1.470000E+02
     51663,12/04/2021,18:18:13,   1.520000E+02
     51664,12/04/2021,18:18:23,   1.570000E+02
     51665,12/04/2021,18:18:33,   1.620000E+02
     51666,12/04/2021,18:18:43,   1.670000E+02
     51667,12/04/2021,18:18:53,   1.720000E+02
     51668,12/04/2021,18:19:03,   1.770000E+02
     51669,12/04/2021,18:19:13,   1.820000E+02
     51670,12/04/2021,18:19:23,   1.870000E+02
     51671,12/04/2021,18:19:33,   1.920000E+02
     51672,12/04/2021,18:19:43,   1.970000E+02
     51673,12/04/2021,18:19:53,   1.000000E+00
     51674,12/04/2021,18:20:03,   6.000000E+00
     51675,12/04/2021,18:20:13,   1.100000E+01
     51676,12/04/2021,18:20:23,   1.600000E+01
     51677,12/04/2021,18:20:33,   2.100000E+01
     51678,12/04/2021,18:20:43,   2.600000E+01
     51679,12/04/2021,18:20:53,   3.100000E+01
     51680,12/04/2021,18:21:03,   3.600000E+01
     51681,12/04/2021,18:21:13,   4.100000E+01
     51682,12/04/2021,18:21:23,   4.600000E+01
     51683,12/04/2021,18:21:33,   5.100000E+01
     51684,12/04/2021,18:21:43,   5.600000E+01
     51685,12/04/2021,18:21:53,   6.100000E+01
     51686,12/04/2021,18:22:03,   6.600000E+01
     51687,12/04/2021,18:22:13,   7.100000E+01
     51688,12/04/2021,18:22:23,   7.600000E+01
     51689,12/04/2021,18:22:33,   8.100000E+01
     51690,12/04/2021,18:22:43,   8.600000E+01
     51691,12/04/2021,18:22:53,   9.100000E+01
     51692,12/04/2021,18:23:03,   9.600000E+01
     51693,12/04/2021,18:23:13,   1.010000E+02
     51694,12/04/2021,18:23:23,   1.060000E+02
     51695,12/04/2021,18:23:33,   1.110000E+02
     51696,12/04/2021,18:23:43,   1.160000E+02
     51697,12/04/2021,18:23:53,   1.210000E+02
     51698,12/04/2021,18:24:03,   1.260000E+02
     51699,12/04/2021,18:24:13,   1.310000E+02
     51700,12/04/2021,18:24:23,   1.360000E+02
     51701,12/04/2021,18:24:33,   1.410000E+02
     51702,12/04/2021,18:24:43,   1.460000E+02
     51703,12/04/2021,18:24:53,   1.510000E+02
     51704,12/04/2021,18:25:03,   1.560000E+02
     51705,12/04/2021,18:25:13,   1.610000E+02
     51706,12/04/2021,18:25:23,   1.660000E+02
