Record,Date,UTC Time,
     70001,12/11/2021, 3:14:57,   7.200000E+01
     70002,12/11/2021, 3:15:07,   7.700000E+01
     70003,12/11/2021, 3:15:17,   8.200000E+01
     70004,12/11/2021, 3:15:27,   8.700000E+01
     70005,12/11/2021, 3:15:37,   9.200000E+01
     70006,12/11/2021, 3:15:47,   9.700000E+01
     70007,12/11/2021, 3:15:57,   1.020000E+02
     70008,12/11/2021, 3:16:07,   1.070000E+02
     70009,12/11/2021, 3:16:17,   1.120000E+02
     70010,12/11/2021, 3:16:27,   1.170000E+02
     70011,12/11/2021, 3:16:37,   1.220000E+02
     70012,12/11/2021, 3:16:47,   1.270000E+02
     70013,12/11/2021, 3:16:57,   1.320000E+02
     70014,12/11/2021, 3:17:07,   1.370000E+02
     70015,12/11/2021, 3:17:17,   1.420000E+02
     70016,12/11/2021, 3:17:27,   1.470000E+02
     70017,12/11/2021, 3:17:37,   1.520000E+02
     70018,12/11/2021, 3:17:47,   1.570000E+02
     70019,12/11/2021, 3:17:57,   1.620000E+02
     70020,12/11/2021, 3:18:07,   1.670000E+02
     70021,12/11/2021, 3:18:17,   1.720000E+02
     70022,12/11/2021, 3:18:27,   1.770000E+02
     70023,12/11/2021, 3:18:37,   1.820000E+02
     70024,12/11/2021, 3:18:47,   1.870000E+02
     70025,12/11/2021, 3:18:57,   1.920000E+02
     70026,12/11/2021, 3:19:07,   1.970000E+02
     70027,12/11/2021, 3:19:17,   1.000000E+00
     70028,12/11/2021, 3:19:27,   6.000000E+00
     70029,12/11/2021, 3:19:37,   1.100000E+01
     70030,12/11/2021, 3:19:47,   1.600000E+01
     70031,12/11/2021, 3:19:57,   2.100000E+01
     70032,12/11/2021, 3:20:07,   2.600000E+01
     70033,12/11/2021, 3:20:17,   3.100000E+01
     70034,12/11/2021, 3:20:27,   3.600000E+01
     70035,12/11/2021, 3:20:37,   4.100000E+01
     70036,12/11/2021, 3:20:47,   4.600000E+01
     70037,12/11/2021, 3:20:57,   5.100000E+01
     70038,12/11/2021, 3:21:07,   5.600000E+01
     70039,12/11/2021, 3:21:17,   6.100000E+01
     70040,12/11/2021, 3:21:27,   6.600000E+01
     70041,12/11/2021, 3:21:37,   7.100000E+01
     70042,12/11/2021, 3:21:47,   7.600000E+01
     70043,12/11/2021, 3:21:57,   8.100000E+01
     70044,12/11/2021, 3:22:07,   8.600000E+01
     70045,12/11/2021, 3:22:17,   9.100000E+01
     70046,12/11/2021, 3:22:27,   9.600000E+01
     70047,12/11/2021, 3:22:37,   1.010000E+02
     70048,12/11/2021, 3:22:47,   1.060000E+02
     70049,12/11/2021, 3:22:57,   1.110000E+02
     70050,12/11/2021, 3:23:07,   1.160000E+02
     70051,12/11/2021, 3:23:17,   1.210000E+02
     70052,12/11/2021, 3:23:27,   1.260000E+02
     70053,12/11/2021, 3:23:37,   1.310000E+02
     70054,12/11/2021, 3:23:47,   1.360000E+02
     70055,12/11/2021, 3:23:57,   1.410000E+02
     70056,12/11/2021, 3:24:07,   1.460000E+02
     70057,12/11/2021, 3:24:17,   1.510000E+02
     70058,12/11/2021, 3:24:27,   1.560000E+02
     70059,12/11/2021, 3:24:37,   1.610000E+02
     70060,12/11/2021, 3:24:47,   1.660000E+02
     70061,12/11/2021, 3:24:57,   1.710000E+02
     70062,12/11/2021, 3:25:07,   1.760000E+02
     70063,12/11/2021, 3:25:17,   1.810000E+02
     70064,12/11/2021, 3:25:27,   1.860000E+02
     70065,12/11/2021, 3:25:37,   1.910000E+02
     70066,12/11/2021, 3:25:47,   1.960000E+02
     70067,12/11/2021, 3:25:57,   0.000000E+00
     70068,12/11/2021, 3:26:07,   5.000000E+00
     70069,12/11/2021, 3:26:17,   1.000000E+01
     70070,12/11/2021, 3:26:27,   1.500000E+01
     70071,12/11/2021, 3:26:37,   2.000000E+01
     70072,12/11/2021, 3:26:47,   2.500000E+01
     70073,12/11/2021, 3:26:57,   3.000000E+01
     70074,12/11/2021, 3:27:07,   3.500000E+01
     70075,12/11/2021, 3:27:17,   4.000000E+01
     70076,12/11/2021, 3:27:27,   4.500000E+01
     70077,12/11/2021, 3:27:37,   5.000000E+01
     70078,12/11/2021, 3:27:47,   5.500000E+01
     70079,12/11/2021, 3:27:57,   6.000000E+01
     70080,12/11/2021, 3:28:07,   6.500000E+01
     70081,12/11/2021, 3:28:17,   7.000000E+01
     70082,12/11/2021, 3:28:27,   7.500000E+01
     70083,12/11/2021, 3:28:37,   8.000000E+01
     70084,12/11/2021, 3:28:47,   8.500000E+01
     70085,12/11/2021, 3:28:57,   9.000000E+01
     70086,12/11/2021, 3:29:07,   9.500000E+01
     70087,12/11/2021, 3:29:17,   1.000000E+02
     70088,12/11/2021, 3:29:27,   1.050000E+02
     70089,12/11/2021, 3:29:37,   1.100000E+02
     70090,12/11/2021, 3:29:47,   1.150000E+02
     70091,12/11/2021, 3:29:57,   1.200000E+02
     70092,12/11/2021, 3:30:07,   1.250000E+02
     70093,12/11/2021, 3:30:17,   1.300000E+02
     70094,12/11/2021, 3:30:27,   1.350000E+02
     70095,12/11/2021, 3:30:37,   1.400000E+02
     70096,12/11/2021, 3:30:47,   1.450000E+02
     70097,12/11/2021, 3:30:57,   1.500000E+02
     70098,12/11/2021, 3:31:07,   1.550000E+02
     70099,12/11/2021, 3:31:17,   1.600000E+02
     70100,12/11/2021, 3:31:27,   1.650000E+02
     70101,12/11/2021, 3:31:37,   1.700000E+02
     70102,12/11/2021, 3:31:47,   1.750000E+02
     70103,12/11/2021, 3:31:57,   1.800000E+02
     70104,12/11/2021, 3:32:07,   1.850000E+02
     70105,12/11/2021, 3:32:17,   1.900000E+02
     70106,12/11/2021, 3:32:27,   1.950000E+02
     70107,12/11/2021, 3:32:37,   2.000000E+02
     70108,12/11/2021, 3:32:47,   4.000000E+00
     70109,12/11/2021, 3:32:57,   9.000000E+00
     70110,12/11/2021, 3:33:07,   1.400000E+01
     70111,12/11/2021, 3:33:17,   1.900000E+01
     70112,12/11/2021, 3:33:27,   2.400000E+01
     70113,12/11/2021, 3:33:37,   2.900000E+01
     70114,12/11/2021, 3:33:47,   3.400000E+01
     70115,12/11/2021, 3:33:57,   3.900000E+01
     70116,12/11/2021, 3:34:07,   4.400000E+01
     70117,12/11/2021, 3:34:17,   4.900000E+01
     70118,12/11/2021, 3:34:27,   5.400000E+01
     70119,12/11/2021, 3:34:37,   5.900000E+01
     70120,12/11/2021, 3:34:47,   6.400000E+01
     70121,12/11/2021, 3:34:57,   6.900000E+01
     70122,12/11/2021, 3:35:07,   7.400000E+01
     70123,12/11/2021, 3:35:17,   7.900000E+01
     70124,12/11/2021, 3:35:27,   8.400000E+01
     70125,12/11/2021, 3:35:37,   8.900000E+01
     70126,12/11/2021, 3:35:47,   9.400000E+01
     70127,12/11/2021, 3:35:57,   9.900000E+01
     70128,12/11/2021, 3:36:07,   1.040000E+02
     70129,12/11/2021, 3:36:17,   1.090000E+02
     70130,12/11/2021, 3:36:27,   1.140000E+02
     70131,12/11/2021, 3:36:37,   1.190000E+02
     70132,12/11/2021, 3:36:47,   1.240000E+02
     70133,12/11/2021, 3:36:57,   1.290000E+02
     70134,12/11/2021, 3:37:07,   1.340000E+02
     70135,12/11/2021, 3:37:17,   1.390000E+02
     70136,12/11/2021, 3:37:27,   1.440000E+02
     70137,12/11/2021, 3:37:37,   1.490000E+02
     70138,12/11/2021, 3:37:47,   1.540000E+02
     70139,12/11/2021, 3:37:57,   1.590000E+02
     70140,12/11/2021, 3:38:07,   1.640000E+02
     70141,12/11/2021, 3:38:17,   1.690000E+02
     70142,12/11/2021, 3:38:27,   1.740000E+02
     70143,12/11/2021, 3:38:37,   1.790000E+02
     70144,12/11/2021, 3:38:47,   1.840000E+02
     70145,12/11/2021, 3:38:57,   1.890000E+02
     70146,12/11/2021, 3:39:07,   1.940000E+02
     70147,12/11/2021, 3:39:17,   1.990000E+02
     70148,12/11/2021, 3:39:27,   3.000000E+00
     70149,12/11/2021, 3:39:37,   8.000000E+00
     70150,12/11/2021, 3:39:47,   1.300000E+01
     70151,12/11/2021, 3:39:57,   1.800000E+01
     70152,12/11/2021, 3:40:07,   2.300000E+01
     70153,12/11/2021, 3:40:17,   2.800000E+01
     70154,12/11/2021, 3:40:27,   3.300000E+01
     70155,12/11/2021, 3:40:37,   3.800000E+01
     70156,12/11/2021, 3:40:47,   4.300000E+01
     70157,12/11/2021, 3:40:57,   4.800000E+01
     70158,12/11/2021, 3:41:07,   5.300000E+01
     70159,12/11/2021, 3:41:17,   5.800000E+01
     70160,12/11/2021, 3:41:27,   6.300000E+01
     70161,12/11/2021, 3:41:37,   6.800000E+01
     70162,12/11/2021, 3:41:47,   7.300000E+01
     70163,12/11/2021, 3:41:57,   7.800000E+01
     70164,12/11/2021, 3:42:07,   8.300000E+01
     70165,12/11/2021, 3:42:17,   8.800000E+01
     70166,12/11/2021, 3:42:27,   9.300000E+01
     70167,12/11/2021, 3:42:37,   9.800000E+01
     70168,12/11/2021, 3:42:47,   1.030000E+02
     70169,12/11/2021, 3:42:57,   1.080000E+02
     70170,12/11/2021, 3:43:07,   1.130000E+02
     70171,12/11/2021, 3:43:17,   1.180000E+02
     70172,12/11/2021, 3:43:27,   1.230000E+02
     70173,12/11/2021, 3:43:37,   1.280000E+02
     70174,12/11/2021, 3:43:47,   1.330000E+02
     70175,12/11/2021, 3:43:57,   1.380000E+02
     70176,12/11/2021, 3:44:07,   1.430000E+02
     70177,12/11/2021, 3:44:17,   1.480000E+02
     70178,12/11/2021, 3:44:27,   1.530000E+02
     70179,12/11/2021, 3:44:37,   1.580000E+02
     70180,12/11/2021, 3:44:47,   1.630000E+02
     70181,12/11/2021, 3:44:57,   1.680000E+02
     70182,12/11/2021, 3:45:07,   1.730000E+02
     70183,12/11/2021, 3:45:17,   1.780000E+02
     70184,12/11/2021, 3:45:27,   1.830000E+02
     70185,12/11/2021, 3:45:37,   1.880000E+02
     70186,12/11/2021, 3:45:47,   1.930000E+02
     70187,12/11/2021, 3:45:57,   1.980000E+02
     70188,12/11/2021, 3:46:07,   2.000000E+00
     70189,12/11/2021, 3:46:17,   7.000000E+00
     70190,12/11/2021, 3:46:27,   1.200000E+01
     70191,12/11/2021, 3:46:37,   1.700000E+01
     70192,12/11/2021, 3:46:47,   2.200000E+01
     70193,12/11/2021, 3:46:57,   2.700000E+01
     70194,12/11/2021, 3:47:07,   3.200000E+01
     70195,12/11/2021, 3:47:17,   3.700000E+01
     70196,12/11/2021, 3:47:27,   4.200000E+01
     70197,12/11/2021, 3:47:37,   4.700000E+01
     70198,12/11/2021, 3:47:47,   5.200000E+01
     70199,12/11/2021, 3:47:57,   5.700000E+01
     70200,12/11/2021, 3:48:07,   6.200000E+01
     70201,12/11/2021, 5:48:18,   4.900000E+01
     70202,12/11/2021, 5:48:28,   5.400000E+01
     70203,12/11/2021, 5:48:38,   5.900000E+01
     70204,12/11/2021, 5:48:48,   6.400000E+01
     70205,12/11/2021, 5:48:58,   6.900000E+01
     70206,12/11/2021, 5:49:08,   7.400000E+01
     70207,12/11/2021, 5:49:18,   7.900000E+01
     70208,12/11/2021, 5:49:28,   8.400000E+01
     70209,12/11/2021, 5:49:38,   8.900000E+01
     70210,12/11/2021, 5:49:48,   9.400000E+01
     70211,12/11/2021, 5:49:58,   9.900000E+01
     70212,12/11/2021, 5:50:08,   1.040000E+02
     70213,12/11/2021, 5:50:18,   1.090000E+02
     70214,12/11/2021, 5:50:28,   1.140000E+02
     70215,12/11/2021, 5:50:38,   1.190000E+02
     70216,12/11/2021, 5:50:48,   1.240000E+02
     70217,12/11/2021, 5:50:58,   1.290000E+02
     70218,12/11/2021, 5:51:08,   1.340000E+02
     70219,12/11/2021, 5:51:18,   1.390000E+02
     70220,12/11/2021, 5:51:28,   1.440000E+02
     70221,12/11/2021, 5:51:38,   1.490000E+02
     70222,12/11/2021, 5:51:48,   1.540000E+02
     70223,12/11/2021, 5:51:58,   1.590000E+02
     70224,12/11/2021, 5:52:08,   1.640000E+02
     70225,12/11/2021, 5:52:18,   1.690000E+02
     70226,12/11/2021, 5:52:28,   1.740000E+02
     70227,12/11/2021, 5:52:38,   1.790000E+02
     70228,12/11/2021, 5:52:48,   1.840000E+02
     70229,12/11/2021, 5:52:58,   1.890000E+02
     70230,12/11/2021, 5:53:08,   1.940000E+02
     70231,12/11/2021, 5:53:18,   1.990000E+02
     70232,12/11/2021, 5:53:28,   3.000000E+00
     70233,12/11/2021, 5:53:38,   8.000000E+00
     70234,12/11/2021, 5:53:48,   1.300000E+01
     70235,12/11/2021, 5:53:58,   1.800000E+01
     70236,12/11/2021, 5:54:08,   2.300000E+01
     70237,12/11/2021, 5:54:18,   2.800000E+01
     70238,12/11/2021, 5:54:28,   3.300000E+01
     70239,12/11/2021, 5:54:38,   3.800000E+01
     70240,12/11/2021, 5:54:48,   4.300000E+01
     70241,12/11/2021, 5:54:58,   4.800000E+01
     70242,12/11/2021, 5:55:08,   5.300000E+01
     70243,12/11/2021, 5:55:18,   5.800000E+01
     70244,12/11/2021, 5:55:28,   6.300000E+01
     70245,12/11/2021, 5:55:38,   6.800000E+01
     70246,12/11/2021, 5:55:48,   7.300000E+01
     70247,12/11/2021, 5:55:58,   7.800000E+01
     70248,12/11/2021, 5:56:08,   8.300000E+01
     70249,12/11/2021, 5:56:18,   8.800000E+01
     70250,12/11/2021, 5:56:28,   9.300000E+01
     70251,12/11/2021, 5:56:38,   9.800000E+01
     70252,12/11/2021, 5:56:48,   1.030000E+02
     70253,12/11/2021, 5:56:58,   1.080000E+02
     70254,12/11/2021, 5:57:08,   1.130000E+02
     70255,12/11/2021, 5:57:18,   1.180000E+02
     70256,12/11/2021, 5:57:28,   1.230000E+02
     70257,12/11/2021, 5:57:38,   1.280000E+02
     70258,12/11/2021, 5:57:48,   1.330000E+02
     70259,12/11/2021, 5:57:58,   1.380000E+02
     70260,12/11/2021, 5:58:08,   1.430000E+02
     70261,12/11/2021, 5:58:18,   1.480000E+02
     70262,12/11/2021, 5:58:28,   1.530000E+02
     70263,12/11/2021, 5:58:38,   1.580000E+02
     70264,12/11/2021, 5:58:48,   1.630000E+02
     70265,12/11/2021, 5:58:58,   1.680000E+02
     70266,12/11/2021, 5:59:08,   1.730000E+02
     70267,12/11/2021, 5:59:18,   1.780000E+02
     70268,12/11/2021, 5:59:28,   1.830000E+02
     70269,12/11/2021, 5:59:38,   1.880000E+02
     70270,12/11/2021, 5:59:48,   1.930000E+02
     70271,12/11/2021, 5:59:58,   1.980000E+02
     70272,12/11/2021, 6:00:08,   2.000000E+00
     70273,12/11/2021, 6:00:18,   7.000000E+00
     70274,12/11/2021, 6:00:28,   1.200000E+01
     70275,12/11/2021, 6:00:38,   1.700000E+01
     70276,12/11/2021, 6:00:48,   2.200000E+01
     70277,12/11/2021, 6:00:58,   2.700000E+01
     70278,12/11/2021, 6:01:08,   3.200000E+01
     70279,12/11/2021, 6:01:18,   3.700000E+01
     70280,12/11/2021, 6:01:28,   4.200000E+01
     70281,12/11/2021, 6:01:38,   4.700000E+01
     70282,12/11/2021, 6:01:48,   5.200000E+01
     70283,12/11/2021, 6:01:58,   5.700000E+01
     70284,12/11/2021, 6:02:08,   6.200000E+01
     70285,12/11/2021, 6:02:18,   6.700000E+01
     70286,12/11/2021, 6:02:28,   7.200000E+01
     70287,12/11/2021, 6:02:38,   7.700000E+01
     70288,12/11/2021, 6:02:48,   8.200000E+01
     70289,12/11/2021, 6:02:58,   8.700000E+01
     70290,12/11/2021, 6:03:08,   9.200000E+01
     70291,12/11/2021, 6:03:18,   9.700000E+01
     70292,12/11/2021, 6:03:28,   1.020000E+02
     70293,12/11/2021, 6:03:38,   1.070000E+02
     70294,12/11/2021, 6:03:48,   1.120000E+02
     70295,12/11/2021, 6:03:58,   1.170000E+02
     70296,12/11/2021, 6:04:08,   1.220000E+02
     70297,12/11/2021, 6:04:18,   1.270000E+02
     70298,12/11/2021, 6:04:28,   1.320000E+02
     70299,12/11/2021, 6:04:38,   1.370000E+02
     70300,12/11/2021, 6:04:48,   1.420000E+02
     70301,12/11/2021, 6:04:58,   1.470000E+02
     70302,12/11/2021, 6:05:08,   1.520000E+02
     70303,12/11/2021, 6:05:18,   1.570000E+02
     70304,12/11/2021, 6:05:28,   1.620000E+02
     70305,12/11/2021, 6:05:38,   1.670000E+02
     70306,12/11/2021, 6:05:48,   1.720000E+02
     70307,12/11/2021, 6:05:58,   1.770000E+02
     70308,12/11/2021, 6:06:08,   1.820000E+02
     70309,12/11/2021, 6:06:18,   1.870000E+02
     70310,12/11/2021, 6:06:28,   1.920000E+02
     70311,12/11/2021, 6:06:38,   1.970000E+02
     70312,12/11/2021, 6:06:48,   1.000000E+00
     70313,12/11/2021, 6:06:58,   6.000000E+00
     70314,12/11/2021, 6:07:08,   1.100000E+01
     70315,12/11/2021, 6:07:18,   1.600000E+01
     70316,12/11/2021, 6:07:28,   2.100000E+01
     70317,12/11/2021, 6:07:38,   2.600000E+01
     70318,12/11/2021, 6:07:48,   3.100000E+01
     70319,12/11/2021, 6:07:58,   3.600000E+01
     70320,12/11/2021, 6:08:08,   4.100000E+01
     70321,12/11/2021, 6:08:18,   4.600000E+01
     70322,12/11/2021, 6:08:28,   5.100000E+01
     70323,12/11/2021, 6:08:38,   5.600000E+01
     70324,12/11/2021, 6:08:48,   6.100000E+01
     70325,12/11/2021, 6:08:58,   6.600000E+01
     70326,12/11/2021, 6:09:08,   7.100000E+01
     70327,12/11/2021, 6:09:18,   7.600000E+01
     70328,12/11/2021, 6:09:28,   8.100000E+01
     70329,12/11/2021, 6:09:38,   8.600000E+01
     70330,12/11/2021, 6:09:48,   9.100000E+01
     70331,12/11/2021, 6:09:58,   9.600000E+01
     70332,12/11/2021, 6:10:08,   1.010000E+02
     70333,12/11/2021, 6:10:18,   1.060000E+02
     70334,12/11/2021, 6:10:28,   1.110000E+02
     70335,12/11/2021, 6:10:38,   1.160000E+02
     70336,12/11/2021, 6:10:48,   1.210000E+02
     70337,12/11/2021, 6:10:58,   1.260000E+02
     70338,12/11/2021, 6:11:08,   1.310000E+02
     70339,12/11/2021, 6:11:18,   1.360000E+02
     70340,12/11/2021, 6:11:28,   1.410000E+02
     70341,12/11/2021, 6:11:38,   1.460000E+02
     70342,12/11/2021, 6:11:48,   1.510000E+02
     70343,12/11/2021, 6:11:58,   1.560000E+02
     70344,12/11/2021, 6:12:08,   1.610000E+02
     70345,12/11/2021, 6:12:18,   1.660000E+02
     70346,12/11/2021, 6:12:28,   1.710000E+02
     70347,12/11/2021, 6:12:38,   1.760000E+02
     70348,12/11/2021, 6:12:48,   1.810000E+02
     70349,12/11/2021, 6:12:58,   1.860000E+02
     70350,12/11/2021, 6:13:08,   1.910000E+02
     70351,12/11/2021, 6:13:18,   1.960000E+02
     70352,12/11/2021, 6:13:28,   0.000000E+00
     70353,12/11/2021, 6:13:38,   5.000000E+00
     70354,12/11/2021, 6:13:48,   1.000000E+01
     70355,12/11/2021, 6:13:58,   1.500000E+01
     70356,12/11/2021, 6:14:08,   2.000000E+01
     70357,12/11/2021, 6:14:18,   2.500000E+01
     70358,12/11/2021, 6:14:28,   3.000000E+01
     70359,12/11/2021, 6:14:38,   3.500000E+01
     70360,12/11/2021, 6:14:48,   4.000000E+01
     70361,12/11/2021, 6:14:58,   4.500000E+01
     70362,12/11/2021, 6:15:08,   5.000000E+01
     70363,12/11/2021, 6:15:18,   5.500000E+01
     70364,12/11/2021, 6:15:28,   6.000000E+01
     70365,12/11/2021, 6:15:38,   6.500000E+01
     70366,12/11/2021, 6:15:48,   7.000000E+01
     70367,12/11/2021, 6:15:58,   7.500000E+01
     70368,12/11/2021, 6:16:08,   8.000000E+01
     70369,12/11/2021, 6:16:18,   8.500000E+01
     70370,12/11/2021, 6:16:28,   9.000000E+01
     70371,12/11/2021, 6:16:38,   9.500000E+01
     70372,12/11/2021, 6:16:48,   1.000000E+02
     70373,12/11/2021, 6:16:58,   1.050000E+02
     70374,12/11/2021, 6:17:08,   1.100000E+02
     70375,12/11/2021, 6:17:18,   1.150000E+02
     70376,12/11/2021, 6:17:28,   1.200000E+02
     70377,12/11/2021, 6:17:38,   1.250000E+02
     70378,12/11/2021, 6:17:48,   1.300000E+02
     70379,12/11/2021, 6:17:58,   1.350000E+02
     70380,12/11/2021, 6:18:08,   1.400000E+02
     70381,12/11/2021, 6:18:18,   1.450000E+02
     70382,12/11/2021, 6:18:28,   1.500000E+02
     70383,12/11/2021, 6:18:38,   1.550000E+02
     70384,12/11/2021, 6:18:48,   1.600000E+02
     70385,12/11/2021, 6:18:58,   1.650000E+02
     70386,12/11/2021, 6:19:08,   1.700000E+02
     70387,12/11/2021, 6:19:18,   1.750000E+02
     70388,12/11/2021, 6:19:28,   1.800000E+02
     70389,12/11/2021, 6:19:38,   1.850000E+02
     70390,12/11/2021, 6:19:48,   1.900000E+02
     70391,12/11/2021, 6:19:58,   1.950000E+02
     70392,12/11/2021, 6:20:08,   2.000000E+02
     70393,12/11/2021, 6:20:18,   4.000000E+00
     70394,12/11/2021, 6:20:28,   9.000000E+00
     70395,12/11/2021, 6:20:38,   1.400000E+01
     70396,12/11/2021, 6:20:48,   1.900000E+01
     70397,12/11/2021, 6:20:58,   2.400000E+01
     70398,12/11/2021, 6:21:08,   2.900000E+01
     70399,12/11/2021, 6:21:18,   3.400000E+01
     70400,12/11/2021, 6:21:28,   3.900000E+01
     70401,12/11/2021, 6:21:38,   4.400000E+01
     70402,12/11/2021, 6:21:48,   4.900000E+01
     70403,12/11/2021, 6:21:58,   5.400000E+01
     70404,12/11/2021, 6:22:08,   5.900000E+01
     70405,12/11/2021, 6:22:18,   6.400000E+01
     70406,12/11/2021, 6:22:28,   6.900000E+01
     70407,12/11/2021, 6:22:38,   7.400000E+01
     70408,12/11/2021, 6:22:48,   7.900000E+01
     70409,12/11/2021, 6:22:58,   8.400000E+01
     70410,12/11/2021, 6:23:08,   8.900000E+01
     70411,12/11/2021, 6:23:18,   9.400000E+01
     70412,12/11/2021, 6:23:28,   9.900000E+01
     70413,12/11/2021, 6:23:38,   1.040000E+02
     70414,12/11/2021, 6:23:48,   1.090000E+02
     70415,12/11/2021, 6:23:58,   1.140000E+02
     70416,12/11/2021, 6:24:08,   1.190000E+02
     70417,12/11/2021, 6:24:18,   1.240000E+02
     70418,12/11/2021, 6:24:28,   1.290000E+02
     70419,12/11/2021, 6:24:38,   1.340000E+02
     70420,12/11/2021, 6:24:48,   1.390000E+02
     70421,12/11/2021, 6:24:58,   1.440000E+02
     70422,12/11/2021, 6:25:08,   1.490000E+02
     70423,12/11/2021, 6:25:18,   1.540000E+02
     70424,12/11/2021, 6:25:28,   1.590000E+02
     70425,12/11/2021, 6:25:38,   1.640000E+02
     70426,12/11/2021, 6:25:48,   1.690000E+02
     70427,12/11/2021, 6:25:58,   1.740000E+02
     70428,12/11/2021, 6:26:08,   1.790000E+02
     70429,12/11/2021, 6:26:18,   1.840000E+02
     70430,12/11/2021, 6:26:28,   1.890000E+02
     70431,12/11/2021, 6:26:38,   1.940000E+02
     70432,12/11/2021, 6:26:48,   1.990000E+02
     70433,12/11/2021, 6:26:58,   3.000000E+00
     70434,12/11/2021, 6:27:08,   8.000000E+00
     70435,12/11/2021, 6:27:18,   1.300000E+01
     70436,12/11/2021, 6:27:28,   1.800000E+01
     70437,12/11/2021, 6:27:38,   2.300000E+01
     70438,12/11/2021, 6:27:48,   2.800000E+01
     70439,12/11/2021, 6:27:58,   3.300000E+01
     70440,12/11/2021, 6:28:08,   3.800000E+01
     70441,12/11/2021, 6:28:18,   4.300000E+01
     70442,12/11/2021, 6:28:28,   4.800000E+01
     70443,12/11/2021, 6:28:38,   5.300000E+01
     70444,12/11/2021, 6:28:48,   5.800000E+01
     70445,12/11/2021, 6:28:58,   6.300000E+01
     70446,12/11/2021, 6:29:08,   6.800000E+01
     70447,12/11/2021, 6:29:18,   7.300000E+01
     70448,12/11/2021, 6:29:28,   7.800000E+01
     70449,12/11/2021, 6:29:38,   8.300000E+01
     70450,12/11/2021, 6:29:48,   8.800000E+01
     70451,12/11/2021, 6:29:58,   9.300000E+01
     70452,12/11/2021, 6:30:08,   9.800000E+01
     70453,12/11/2021, 6:30:18,   1.030000E+02
     70454,12/11/2021, 6:30:28,   1.080000E+02
     70455,12/11/2021, 6:30:38,   1.130000E+02
     70456,12/11/2021, 6:30:48,   1.180000E+02
     70457,12/11/2021, 6:30:58,   1.230000E+02
     70458,12/11/2021, 6:31:08,   1.280000E+02
     70459,12/11/2021, 6:31:18,   1.330000E+02
     70460,12/11/2021, 6:31:28,   1.380000E+02
     70461,12/11/2021, 6:31:38,   1.430000E+02
     70462,12/11/2021, 6:31:48,   1.480000E+02
     70463,12/11/2021, 6:31:58,   1.530000E+02
     70464,12/11/2021, 6:32:08,   1.580000E+02
     70465,12/11/2021, 6:32:18,   1.630000E+02
     70466,12/11/2021, 6:32:28,   1.680000E+02
     70467,12/11/2021, 6:32:38,   1.730000E+02
     70468,12/11/2021, 6:32:48,   1.780000E+02
     70469,12/11/2021, 6:32:58,   1.830000E+02
     70470,12/11/2021, 6:33:08,   1.880000E+02
     70471,12/11/2021, 6:33:18,   1.930000E+02
     70472,12/11/2021, 6:33:28,   1.980000E+02
     70473,12/11/2021, 6:33:38,   2.000000E+00
     70474,12/11/2021, 6:33:48,   7.000000E+00
     70475,12/11/2021, 6:33:58,   1.200000E+01
     70476,12/11/2021, 6:34:08,   1.700000E+01
     70477,12/11/2021, 6:34:18,   2.200000E+01
     70478,12/11/2021, 6:34:28,   2.700000E+01
     70479,12/11/2021, 6:34:38,   3.200000E+01
     70480,12/11/2021, 6:34:48,   3.700000E+01
     70481,12/11/2021, 6:34:58,   4.200000E+01
     70482,12/11/2021, 6:35:08,   4.700000E+01
     70483,12/11/2021, 6:35:18,   5.200000E+01
     70484,12/11/2021, 6:35:28,   5.700000E+01
     70485,12/11/2021, 6:35:38,   6.200000E+01
     70486,12/11/2021, 6:35:48,   6.700000E+01
     70487,12/11/2021, 6:35:58,   7.200000E+01
     70488,12/11/2021, 6:36:08,   7.700000E+01
     70489,12/11/2021, 6:36:18,   8.200000E+01
     70490,12/11/2021, 6:36:28,   8.700000E+01
     70491,12/11/2021, 6:36:38,   9.200000E+01
     70492,12/11/2021, 6:36:48,   9.700000E+01
     70493,12/11/2021, 6:36:58,   1.020000E+02
     70494,12/11/2021, 6:37:08,   1.070000E+02
     70495,12/11/2021, 6:37:18,   1.120000E+02
     70496,12/11/2021, 6:37:28,   1.170000E+02
     70497,12/11/2021, 6:37:38,   1.220000E+02
     70498,12/11/2021, 6:37:48,   1.270000E+02
     70499,12/11/2021, 6:37:58,   1.320000E+02
     70500,12/11/2021, 6:38:08,   1.370000E+02
     70501,12/11/2021, 6:38:18,   1.420000E+02
     70502,12/11/2021, 6:38:28,   1.470000E+02
     70503,12/11/2021, 6:38:38,   1.520000E+02
     70504,12/11/2021, 6:38:48,   1.570000E+02
     70505,12/11/2021, 6:38:58,   1.620000E+02
     70506,12/11/2021, 6:39:08,   1.670000E+02
     70507,12/11/2021, 6:39:18,   1.720000E+02
     70508,12/11/2021, 6:39:28,   1.770000E+02
     70509,12/11/2021, 6:39:38,   1.820000E+02
     70510,12/11/2021, 6:39:48,   1.870000E+02
     70511,12/11/2021, 6:39:58,   1.920000E+02
     70512,12/11/2021, 6:40:08,   1.970000E+02
     70513,12/11/2021, 6:40:18,   1.000000E+00
     70514,12/11/2021, 6:40:28,   6.000000E+00
     70515,12/11/2021, 6:40:38,   1.100000E+01
     70516,12/11/2021, 6:40:48,   1.600000E+01
     70517,12/11/2021, 6:40:58,   2.100000E+01
     70518,12/11/2021, 6:41:08,   2.600000E+01
