Record,Date,UTC Time,
     20479,11/23/2021,21:40:13,   1.660000E+02
     20480,11/23/2021,21:40:23,   1.710000E+02
     20481,11/23/2021,21:40:33,   1.760000E+02
     20482,11/23/2021,21:40:43,   1.810000E+02
     20483,11/23/2021,21:40:53,   1.860000E+02
     20484,11/23/2021,21:41:03,   1.910000E+02
     20485,11/23/2021,21:41:13,   1.960000E+02
     20486,11/23/2021,21:41:23,   0.000000E+00
     20487,11/23/2021,21:41:33,   5.000000E+00
     20488,11/23/2021,21:41:43,   1.000000E+01
     20489,11/23/2021,21:41:53,   1.500000E+01
     20490,11/23/2021,21:42:03,   2.000000E+01
     20491,11/23/2021,21:42:13,   2.500000E+01
     20492,11/23/2021,21:42:23,   3.000000E+01
     20493,11/23/2021,21:42:33,   3.500000E+01
     20494,11/23/2021,21:42:43,   4.000000E+01
     20495,11/23/2021,21:42:53,   4.500000E+01
     20496,11/23/2021,21:43:03,   5.000000E+01
     20497,11/23/2021,21:43:13,   5.500000E+01
     20498,11/23/2021,21:43:23,   6.000000E+01
     20499,11/23/2021,21:43:33,   6.500000E+01
     20500,11/23/2021,21:43:43,   7.000000E+01
     20501,11/23/2021,21:43:53,   7.500000E+01
     20502,11/23/2021,21:44:03,   8.000000E+01
     20503,11/23/2021,21:44:13,   8.500000E+01
     20504,11/23/2021,21:44:23,   9.000000E+01
     20505,11/23/2021,21:44:33,   9.500000E+01
     20506,11/23/2021,21:44:43,   1.000000E+02
     20507,11/23/2021,21:44:53,   1.050000E+02
     20508,11/23/2021,21:45:03,   1.100000E+02
     20509,11/23/2021,21:45:13,   1.150000E+02
     20510,11/23/2021,21:45:23,   1.200000E+02
     20511,11/23/2021,21:45:33,   1.250000E+02
     20512,11/23/2021,21:45:43,   1.300000E+02
     20513,11/23/2021,21:45:53,   1.350000E+02
     20514,11/23/2021,21:46:03,   1.400000E+02
     20515,11/23/2021,21:46:13,   1.450000E+02
     20516,11/23/2021,21:46:23,   1.500000E+02
     20517,11/23/2021,21:46:33,   1.550000E+02
     20518,11/23/2021,21:46:43,   1.600000E+02
     20519,11/23/2021,21:46:53,   1.650000E+02
     20520,11/23/2021,21:47:03,   1.700000E+02
     20521,11/23/2021,23:47:13,   1.570000E+02
     20522,11/23/2021,23:47:23,   1.620000E+02
     20523,11/23/2021,23:47:33,   1.670000E+02
     20524,11/23/2021,23:47:43,   1.720000E+02
     20525,11/23/2021,23:47:53,   1.770000E+02
     20526,11/23/2021,23:48:03,   1.820000E+02
     20527,11/23/2021,23:48:13,   1.870000E+02
     20528,11/23/2021,23:48:23,   1.920000E+02
     20529,11/23/2021,23:48:33,   1.970000E+02
     20530,11/23/2021,23:48:43,   1.000000E+00
     20531,11/23/2021,23:48:53,   6.000000E+00
     20532,11/23/2021,23:49:03,   1.100000E+01
     20533,11/23/2021,23:49:13,   1.600000E+01
     20534,11/23/2021,23:49:23,   2.100000E+01
     20535,11/23/2021,23:49:33,   2.600000E+01
